0000006264	0000025321
0000006264	0000024581
0000006264	0000024144
0000006264	0000023383
0000006264	0000022462
0000006264	0000022461
0000006264	0000022421
0000006264	0000022423
0000003906	0000017368
0000003906	0000019261
0000003906	0000017993
0000003906	0000017369
0000002942	0000019441
0000002942	0000017597
0000002942	0000017354
0000002942	0000019364
0000002942	0000019421
0000002942	0000019352
0000002942	0000017341
0000002942	0000019442
0000002942	0000016313
0000002942	0000017389
0000002942	0000016311
0000002942	0000016310
0000002942	0000017388
0000002942	0000016312
0000002942	0000016309
0000002942	0000016852
0000002942	0000017355
0000002942	0000017357
0000002942	0000017356
0000000290	0000018746
0000000525	0000029463
0000000525	0000022244
0000000525	0000022246
0000000525	0000020085
0000000525	0000017999
0000000525	0000016830
0000000525	0000013913
0000000525	0000012112
0000000525	0000029464
0000000525	0000022245
0000000525	0000020086
0000000525	0000018000
0000000525	0000012117
0000000525	0000013914
0000000525	0000012114
0000000525	0000012113
0000000525	0000012115
0000000525	0000012116
0000000525	0000017598
0000004317	0000018522
0000004317	0000018525
0000004317	0000025162
0000004317	0000020567
0000004317	0000020568
0000004317	0000018523
0000004317	0000018524
0000004317	0000025161
0000001442	0000022183
0000001442	0000021121
0000001442	0000020441
0000001442	0000016387
0000001442	0000019247
0000001442	0000016384
0000001442	0000022181
0000001442	0000016410
0000001442	0000022184
0000001442	0000016386
0000001442	0000019248
0000001442	0000022182
0000004341	0000024747
0000004341	0000018946
0000004341	0000018190
0000004341	0000017967
0000004341	0000018481
0000004341	0000017966
0000004341	0000018262
0000004341	0000017968
0000004341	0000018189
0000004341	0000018188
0000004341	0000024749
0000000302	0000019841
0000000302	0000016944
0000000302	0000016991
0000000302	0000014347
0000000302	0000008496
0000000302	0000008925
0000000302	0000008491
0000000302	0000010637
0000000302	0000010645
0000000302	0000010640
0000000302	0000010644
0000000302	0000008493
0000000302	0000008501
0000000302	0000008936
0000000302	0000016946
0000000302	0000008492
0000000302	0000010639
0000000302	0000019821
0000000302	0000010652
0000000302	0000016949
0000000302	0000016945
0000000302	0000010651
0000000302	0000016943
0000000302	0000010642
0000000302	0000016947
0000000302	0000016950
0000000302	0000014348
0000000302	0000016941
0000000302	0000014349
0000000302	0000014350
0000000302	0000016942
0000000302	0000014344
0000000302	0000010650
0000000302	0000016948
0000000302	0000010638
0000000302	0000010641
0000000302	0000010647
0000000302	0000010648
0000000302	0000010649
0000000302	0000010646
0000000302	0000010643
0000000302	0000008929
0000000302	0000008931
0000000302	0000008499
0000000302	0000008924
0000000302	0000008504
0000000302	0000008498
0000000302	0000008932
0000000302	0000008494
0000000302	0000008500
0000000302	0000008497
0000000302	0000008490
0000000302	0000008503
0000000302	0000008930
0000000302	0000008495
0000000302	0000008502
0000000302	0000008934
0000000302	0000008938
0000000302	0000008939
0000000302	0000008933
0000000302	0000008937
0000000302	0000008928
0000000302	0000008935
0000000302	0000008941
0000000302	0000008940
0000000428	0000012670
0000000428	0000010553
0000000428	0000010551
0000000428	0000012601
0000000428	0000010552
0000000428	0000010554
0000003903	0000024347
0000003903	0000022122
0000003903	0000017264
0000003903	0000017263
0000003903	0000017262
0000002186	0000020061
0000002186	0000017425
0000002186	0000012381
0000002186	0000020062
0000002186	0000013165
0000002186	0000013161
0000002186	0000017426
0000002186	0000017427
0000002186	0000013122
0000002186	0000013123
0000002186	0000013162
0000002186	0000013121
0000003874	0000022810
0000003874	0000017337
0000003874	0000016961
0000003874	0000022809
0000003874	0000022806
0000003874	0000017336
0000003874	0000022805
0000003874	0000017338
0000003874	0000022808
0000003874	0000016958
0000003874	0000016960
0000003874	0000022807
0000003874	0000016893
0000003874	0000016892
0000003874	0000016891
0000003874	0000016890
0000004129	0000030941
0000004129	0000017844
0000004129	0000017509
0000004129	0000017842
0000004129	0000017510
0000004129	0000017508
0000004129	0000017843
0000004129	0000018381
0000004781	0000019722
0000004781	0000019724
0000004781	0000019122
0000004781	0000027641
0000004781	0000024366
0000004781	0000019662
0000004781	0000019683
0000004781	0000019661
0000004781	0000019123
0000004781	0000019701
0000004781	0000019723
0000004781	0000019695
0000004781	0000024365
0000000620	0000011958
0000000620	0000011957
0000000620	0000011959
0000000620	0000014521
0000000234	0000016556
0000000234	0000016563
0000000234	0000016561
0000000234	0000016564
0000000234	0000016559
0000000234	0000016560
0000000234	0000016558
0000004221	0000030041
0000004221	0000027505
0000004221	0000024814
0000004221	0000023004
0000004221	0000022750
0000004221	0000021061
0000004221	0000019613
0000004221	0000019107
0000004221	0000030804
0000004221	0000019103
0000004221	0000027503
0000004221	0000027504
0000004221	0000027509
0000004221	0000027506
0000004221	0000023007
0000004221	0000023006
0000004221	0000023005
0000004221	0000024812
0000004221	0000024801
0000004221	0000022749
0000004221	0000024811
0000004221	0000024813
0000004221	0000019612
0000004221	0000019105
0000004221	0000019607
0000004221	0000019110
0000004221	0000019109
0000004221	0000019108
0000004221	0000019106
0000004221	0000019111
0000004221	0000019104
0000003867	0000027561
0000003867	0000025242
0000003867	0000020265
0000003867	0000017681
0000003867	0000017228
0000003867	0000017090
0000003867	0000017091
0000003867	0000016662
0000003867	0000016664
0000003867	0000016640
0000003867	0000017683
0000003867	0000016666
0000003867	0000017227
0000003867	0000016663
0000003867	0000017229
0000003867	0000016667
0000003867	0000017226
0000003867	0000017089
0000003867	0000017092
0000003867	0000017093
0000003867	0000016665
0000003867	0000016763
0000003045	0000015744
0000003045	0000015743
0000003045	0000015745
0000003045	0000015746
0000003045	0000015742
0000003045	0000015741
0000000955	0000020483
0000000955	0000017048
0000000955	0000011798
0000000955	0000020484
0000000955	0000017049
0000000503	0000029581
0000000503	0000028825
0000000503	0000021002
0000000503	0000016457
0000000503	0000010961
0000000503	0000010965
0000000503	0000010963
0000000503	0000016528
0000000503	0000010964
0000000503	0000010959
0000000503	0000010962
0000000503	0000010960
0000000503	0000021001
0000000503	0000016455
0000000503	0000016456
0000000366	0000019282
0000000366	0000026823
0000000366	0000026822
0000000366	0000019281
0000000366	0000019302
0000000366	0000019184
0000004002	0000028181
0000004002	0000021543
0000004002	0000027141
0000004002	0000019861
0000004002	0000017796
0000004002	0000028184
0000004002	0000028183
0000004002	0000028182
0000004002	0000021542
0000004002	0000017792
0000004002	0000017794
0000004002	0000017793
0000004002	0000019864
0000004002	0000017797
0000004002	0000019863
0000004002	0000019862
0000004002	0000017791
0000004002	0000017798
0000004002	0000017795
0000002282	0000027101
0000002282	0000024821
0000002282	0000017489
0000002282	0000019893
0000002282	0000014824
0000002282	0000024822
0000002282	0000017488
0000002282	0000014823
0000002282	0000014822
0000004704	0000024701
0000004704	0000024043
0000004704	0000023041
0000004704	0000021901
0000004704	0000018485
0000004704	0000026064
0000004704	0000024042
0000004704	0000024041
0000004704	0000021903
0000004704	0000018483
0000004704	0000018488
0000004704	0000018486
0000004704	0000018487
0000004704	0000018484
0000004704	0000026062
0000004704	0000025743
0000004704	0000026061
0000004704	0000026026
0000004704	0000026063
0000003044	0000018039
0000003044	0000016505
0000003044	0000028962
0000003044	0000016435
0000003044	0000026041
0000003044	0000026261
0000003044	0000026301
0000003044	0000024367
0000003044	0000022202
0000003044	0000019937
0000003044	0000019605
0000003044	0000016506
0000003044	0000018040
0000003044	0000028961
0000003044	0000017270
0000003044	0000016434
0000003044	0000026141
0000003044	0000019936
0000003044	0000022061
0000000622	0000021681
0000000622	0000018942
0000000622	0000018204
0000000622	0000017902
0000000622	0000030281
0000000622	0000017819
0000000622	0000028481
0000000622	0000016508
0000000622	0000027843
0000000622	0000024221
0000000622	0000015045
0000000622	0000023921
0000000622	0000022961
0000000622	0000011892
0000000622	0000011899
0000000622	0000018941
0000000622	0000017818
0000000622	0000015043
0000000622	0000016509
0000000622	0000030282
0000000622	0000015143
0000000622	0000021682
0000000622	0000015044
0000000622	0000015144
0000000622	0000027842
0000000622	0000013663
0000000622	0000011901
0000000622	0000011893
0000000622	0000011896
0000000622	0000011897
0000000622	0000023922
0000000622	0000011900
0000000622	0000011894
0000000622	0000011898
0000000622	0000011895
0000000336	0000012332
0000000336	0000008531
